"id","retoure_reason"
"66a2b650-9c05-46d3-1561-528237033d80",10
"66a52a85-680b-4b1f-515d-528112870246",10
"66a60322-4755-f2be-a9ee-528b9612e185",10
"66a60423-a877-20d0-1be2-5298cc952db6",10
"66a848c9-595f-0c6a-3d63-50d21d1e0536",15
"66aadee5-0103-0317-97ff-525572797a3c",10
"66aadf95-3c31-0368-a402-51dacd0c5cb4",46
"66accd54-fd54-4a40-24b6-51a87bf75c7c",742
"66aef53f-29fc-796f-be13-52b061c80fa4",10
"66b17ae1-bdeb-12fa-f834-52615e25bf8f",10
"66b308e7-dc88-d760-8706-52cadf17b6aa",10
"66b3c42c-e4e2-0ca7-efa0-50fef06baae7",18
"66b6aabf-2726-98ce-3887-528a4d4dcfaf",10
"66b909ed-ccd2-0543-cbf7-50af746e8e23",137
"66b9ca5f-1c8b-d750-a29a-50aa701aae61",134
"66b9f101-77a7-25d8-97d1-5298901e62a4",10
"66bb5a92-6de5-a280-89ae-5252fb0bc80d",10
"66bbd7b0-4ab2-c029-c216-5209e79b12a4",17
"66bcd10e-2006-be7c-7134-52ce8b289fbe",10
"66bce693-9eb5-cef1-1f09-52a1e05984b2",10
"66bf14b2-4da4-008e-d66d-516d2c3331e6",47
"66c01d5a-91d5-29a0-23a3-52089cb6ecdc",157
"66c14732-d95b-bd68-a496-52cd51ae7006",10
"66c2d4c7-da48-4009-59e8-5253fae6c701",10
"66c50a82-b9cf-2c56-656c-519155248e7c",57
"66c546fa-00de-94e8-89c3-52948749b0f0",10
"66c678a7-f242-bf5c-edf3-5277a1dc09b9",10
"66c8ffa7-f6ec-9e5f-7878-51e6b81ddd3f",61
"66c949b6-2ab9-49c4-ac99-52778595dc52",10
"66ca6bd8-4ac8-2612-2655-51b971393884",82
"66cb5dba-4e6c-9c8a-eada-52c194b4c8cf",10
"66cb7f35-3d5d-cc26-9b22-518c0e92d6bc",16
"66d20a50-85e1-169c-e66e-5265429e8bd0",10
"66d2422d-1ea3-c20c-6efc-52a5937feed9",10
"66d4b670-a72d-2124-2ed3-50aa6a9be3d9",17
"66d50487-ea92-7bb6-780a-52a5f4c93eee",10
"66d58cdb-877a-986c-6ac5-52c14d97fa5d",10
"66d8a7ab-bf02-bd67-296f-52ca78af3486",10
"66d970c0-7a27-9a54-01f1-52729434fb7b",10
"66dc6bb8-51aa-5d5a-81c4-52cedf518eeb",10
"66e12be2-6238-b93a-a9ea-5255970e16ac",10
"66e14ba1-e998-7971-d36e-518409252b42",134
"66e15f8e-ff69-d6a5-02a8-5265560c8d79",10
"66e2b22f-a35d-3d58-9946-5280bbe9d981",10
"66e305ea-c6af-f9d9-7fe0-515e84eec24a",34
"66e3d97c-da89-3cbd-ce26-5277a0c8cfe8",10
"66e4670a-7288-05c1-b8c6-52970c227261",10
"66e605c8-f375-fe5b-9620-523c4e7bb42d",10
"66e90e96-5706-88de-7932-51540f4ab993",23
"66ea8bf3-afc3-ad53-cfaf-5273e87f63c4",10
"66eae704-c5bc-a547-0339-526f815fee02",10
"66ee309e-234b-53fb-f9da-51e95404ce9e",75
"66ef0674-1120-77a6-0063-51cc3adafe7f",16
"66f226ac-23df-0c3b-202e-513a431bcfdb",68
"66f50446-2bc8-00c7-6023-5197ec68a88b",67
"66f6e1bc-9f3a-eba4-edf5-52a71dee3156",10
"66f7bdcd-1bb6-a3a5-20aa-524aac42e15a",10
"66f7eaf8-a9b3-1f11-04aa-526fc47b94f7",10
"66fac991-9a48-63cd-5514-52a6fb8c6b5f",10
"6700f1e0-a80b-a3e3-887a-52714ca41313",10
"6702b766-24cd-0271-5c2b-50e492dc3c28",67
"67033242-2f36-7ab3-36f9-528df42ce91c",10
"6703c820-4bdf-d581-dfa1-517ec33dce34",164
"6704f945-5d4f-6e9b-3bc4-52cd8ec1d89e",10
"67057142-e895-552b-dcb0-5256d2bf0914",10
"67090198-5f40-9a07-f09e-526f9131a8cd",10
"67092d12-cfb2-498c-b57b-52610b3fc71f",10
"670f0bc1-14a2-b8a7-f81e-52a746103ae4",10
"670fdf08-b0bc-15e8-8029-52b1cd3e5e7a",10
"67108c6d-9f92-6a44-b78a-525d0c546dd7",10
"67115240-170c-4b53-b687-51d42a3b7fa9",678
"6711608c-1aba-4e4f-46c7-52cc20a230c4",210
"67116be4-3b5c-dd7a-97b9-5270f82f5a03",10
"6713afe0-0d9c-f098-1d73-524c2fe156c0",10
"67152611-7778-d455-bde1-50dca9bd3fba",23
"6716d88b-b1de-52bb-5c24-5295fd9793e6",10
"67170be8-f692-b49d-860c-516fd1d2adb0",147
"67173ca9-de2a-81a7-04ce-515503faef2a",67
"67179e08-2eef-20b8-8b0d-51a7465020ee",1234
"6719e5a1-6243-aee6-b538-50aa722b79d6",23
"671a9f15-b587-7b70-3939-52b86cc7e871",10
"671c4641-6f57-e567-2909-52c28c1be090",10
"671d621f-cf9e-6aa6-6a63-52b807a425a6",10
"671dc46a-dd40-ce99-eca7-52c686837e38",10
"671e0caf-7da5-29a0-ffc4-5284d94446cb",10
"671f6abf-7716-ca4d-2078-528de1e5608e",10
"67228c97-34bc-0716-a113-512bc3e2b59b",46
"6724669c-3ca8-4204-2443-51252c49c548",145
"672647b7-71ef-ee0c-79ed-51252b307c6e",18
"6727b75a-2aa9-61c6-d45c-524083d7e056",10
"6728a85f-5695-c6d3-0aea-51f8c0001bea",37
"6728aa14-1824-52ba-6281-51ca8e2ed298",14
"672a6618-e986-b833-cb38-525c2b6eb6f1",10
"672c5be9-651e-c01b-014d-52a0508e44ac",10
"672f8ff7-823b-5870-282e-51cdaf277cb7",16
"67304b6c-ac68-47a3-7130-52aafa1a8cf1",10
"67313625-925a-4390-d5c1-51252ca1683c",67
"67330cfc-6f9f-6725-0167-51642ccf6fc0",36
"673317fa-2497-db55-da3b-52403933cadc",10
"6734079b-e48e-856b-6ad2-5284cbeb2c99",10
"6737f082-bd20-88f8-0bcc-5208e3e86ac8",45
"6739c594-d702-8974-60b8-52d51dd6cf24",10
"673c3a0c-a5fa-a770-0b78-51768f9b49ee",34
"673c3de5-cb95-185f-2513-52cd85c5c0c2",10
"673c4fa2-4c0b-40e4-aeaf-52a5c7b838de",10
"673d7245-a56d-d54b-857d-528352c22490",10
"673fab4b-8319-077e-4e9b-5280c9cbb8df",10
"67442423-b78b-aa7d-5725-526ff389a63d",10
"6744750e-2835-cff7-46d5-50aa6ef34862",47
"6745112d-a799-a118-77e7-52455b013e20",10
"674556f7-59d0-5bb6-74e7-50aa71bbd528",68
"67461b3c-a17f-2151-318b-5273b62d2578",10
"67481a68-6b9c-1415-f0a1-51d6c63f5028",61
"6749a71d-4355-24a9-cde7-52d428afdf44",10
"6749c642-c2fd-9bb2-ff30-52a1968f7fd5",10
"674aa450-b30a-1583-c6fe-51267de6b962",34
"674b9be3-ba10-4500-c27f-525e6c982e1c",10
"674bb81b-5855-2707-8732-50aa78ba05fe",134
"674bfdd7-58f2-19c7-81cb-52528de1d807",10
"674c12cd-2901-d110-4707-519d322fb9ec",13457
"674e8ee5-f4f7-f62a-3bb5-524c1fee00b1",10
"674ef954-0384-f52f-4ab0-51efb311f35a",46
"675199b2-265b-7b77-b706-516e5e21988f",57
"6751b9d9-8541-5adb-94fd-51cacd3cee1b",174
"67526543-ff16-7969-29c6-51b5c3c9fc67",137
"6753b843-4549-5389-2815-5295bcc58746",10
"6754195a-2453-4dcd-d30c-527286155fe0",10
"67552ced-ae05-9dd6-0b3a-5285eb7f8d20","6/8"
"6756c1d3-01ee-dffe-c241-519549bfc87a",57
"67585458-590c-b6d3-2b67-52b040092912",10
"675970ef-9a46-40f0-f5af-5202339783b6",10
"675ba1e0-5ac8-d19d-edfa-529f19bf8543",10
"675df0d8-0cfc-f8c3-282e-512d15059637",146
"675e5e3a-2a03-ba25-0f73-527cfcc825da",10
"675fec10-6110-2e7d-ee0f-524470e504bb",10
"67600d21-72b6-f7a2-9a2c-527788bf0b63",10
"67601a18-4eb3-15eb-cace-51e7f18ac0c9",1234
"67616699-359d-2686-b122-5127ce13d840",16
"6761fa24-ffb7-ded1-78bc-52977572b874",10
"6764989f-705b-976d-5d1d-5289fd20d0c2",10
"6764c0ae-39aa-a1db-13dc-526a72937391",10
"6764db72-db62-6be7-ebbf-529ca03e43d6",10
"676a46d2-e892-1f2f-cb75-519154401315",17
"676aad96-6d03-0884-b95f-525bb47223b3",10
"676bcac6-f2ed-c270-c75c-51ac70bba63b",16
"676cb017-fd2f-3e59-0595-52a5d9bd412d",10
"676f5016-57b3-57fa-a945-52a729590518",10
"676f9703-d2a7-3dda-eb5a-525bc63214ac",10
"676fc4ca-2f81-0edd-8fbf-52cacf07b71c",10
"676fdfe4-12bc-32eb-e98e-52b1bd9e1d7f",10
"6770c2c0-b1ef-1e19-00cb-5298c0399d41",10
"6770dd0d-debf-a31f-3aa1-50ef1e757889",34
"67748d90-27a2-a13d-413a-52c5a9e9cf05",10
"67754c7e-efad-b9dd-6211-51c478e60f99",15
"6776d503-7d17-adae-0373-50aa78adc4f3",46
"677702f9-7f20-6282-449c-529c806bdfb2",10
"67778228-9465-4cae-2b52-50c24b14e0f9",43
"6778664c-a832-b69c-ec58-52c579292a9d",10
"6779dc72-4afa-859c-4a7c-50aa739e2b3b",14
"677a05a2-5d59-6500-bd9e-52c296e7dd94",10
"677a1ae1-6fde-2cbb-6e13-517acf484ea1",134
"677b58ae-d048-bdbf-7ce6-51680580de3c",27
"67829723-f512-434e-21a1-52cc2abeb02e",10
"678298ac-596e-f5e4-cfe1-529c72c4219c",10
"67840f37-4534-78e0-3920-51d3e17871ea",68
"6784165f-dd5b-48d4-7888-526787286c30",10
"67872582-0d57-8a10-f7b9-527a6c87c220",10
"67883c4d-c372-ac8d-db55-52a87fe50435",10
"678a1c30-c0b2-64b5-40c5-51d555e24afb",146
"678c9280-e63f-729e-aa86-5209e77ee61b",74
"678f64d6-f5e9-a5eb-5ee3-5267c36cb575",10
"6791fa7f-b259-ca9f-760f-52d7d3325454",10
"67925069-3111-37ec-3e26-51252b45d855",64
"679270bb-aa97-ef21-da78-5272979f3632",10
"6792c7a6-42f5-abce-96ca-526ff3415b50",10
"6792faaf-ec2c-503b-a880-528b5a85d801",10
"6796b716-2ce1-d16c-320c-50aa6424c3e4",24
"6798af07-8dbf-5daa-2721-50aa73295057",67
"6798b69d-c108-c2fc-e48e-52af3025549c",10
"679a07f8-fb30-df00-22e3-51097c1f7fb6",14
"679a0bdf-06cd-b07a-ebdb-52a89f0fb8fd",10
"679aace9-bdb7-77fa-c81f-511bf1061689",112314040
"679ae925-97d0-2701-1dfd-51cdb3a8da1b",46
"679b4b70-4a6f-1ce8-4a9b-524edd114f0d",10
"679c42ac-bfb4-e771-8951-51d3f620ab58",21
"679c6adf-59e5-3b6b-81d4-516ea3f8e42c",48
"679d031a-7d10-79d9-fa43-528a42237f07",10
"67a005d5-0cf1-47b3-2a44-5272959e81db",10
"67a10e36-8f12-a585-39de-52c2929b277b",10
"67a21578-9d60-5291-786d-5293437f0bd5",10
"67a3f82b-1ed6-7bf2-7650-528609ca0266",10
"67a49e70-2cd2-0d9a-dc5b-52d00ae350d0",10
"67a60ce8-f605-acd6-904f-5255524b63f7",10
"67ab6557-f275-de37-cb58-52af28cb7d62",10
"67ac1b3a-ec56-7b26-c19e-527926a84e6e",10
"67adcfc8-745c-5202-62a2-50aa6502ca3a",67
"67af97f0-af83-6bf0-fef8-51cae2a17285",24
"67b013ce-6d6a-0cf9-5d61-5298a97103e8",10
"67b3aab6-a313-c7d5-8780-52cbe2f32de6",10
"67b50ada-13dd-dddd-e48b-525ea14a8ed8",10
"67b669d0-0131-6e28-b741-51713b01d034",47
"67b95373-92e6-f1e2-54f7-521f25f35b87",113062056
"67b99343-10eb-ee0d-6776-51a3c92ff77f",57
"67ba0bb6-87d3-e964-960a-524465d1e88d",10
"67bd359e-c6be-7d41-9ebe-51ac966bc8fc",146
"67bdd358-8227-e741-93f9-51de9003bf28",46
"67be0132-ae1d-9895-1640-50aca89ae4a5",62
"67be122c-4a78-ee89-5e9d-52b1bf1410d8",10
"67c01317-6e9f-f253-c15a-51768f60f547",13
"67c0b218-5f04-e26d-233f-51710fd7041e",14
"67c1798a-cc98-7ec4-84fa-52cd8c3c6c73",10
"67c20d8c-700a-a6a8-94ca-52a7299d7e47",10
"67c3c5dd-20e0-e9bc-1f8d-50aa750a0b95",67
"67c4b589-9f74-8004-dbde-50f5b5e0aeba",47
"67c4de34-e453-fac3-f671-529f13f4a8a8",10
"67c60cc5-dcee-30c5-45cc-5277bed1a0d7",10
"67c80c19-fa15-2edb-daa1-5225f551afbb",43
"67cacd7a-b861-a5a7-c910-528658482088",10
"67cbf900-8576-c4d0-7bd3-5269118c238c",10
"67ce4487-3f2c-3880-64fe-52a9f4f12670",10
"67d0618e-0c85-55ed-5029-525c1f566629",10
"67d6cc47-5994-8491-3ecd-50aa7571acc4",426
"67d8da76-9a4d-d00c-4ff4-52ab4c328d00","8#"
"67d99d0d-a9dc-5dd7-2832-5243fce7903b",10
"67dbec98-8c9a-818b-5235-52678b94a76c",10
"67dce7ea-1a12-8317-89f1-52b044550474",10
"67df8683-06df-ac67-7179-52792c24da78",10
"67e025ab-b9fd-4aa3-a50f-529ca310aefa",10
"67e03214-ff77-6d90-b431-5138f2b92bc2",46
"67e19b32-6336-b2a2-1857-52a9ef9000f5",10
"67e20f30-d178-880a-bcba-51437e3349e1",72
"67e37a10-1195-cbbe-b63b-51755e93dabe",63
"67e3fa5e-1cb4-1d86-7152-5127cef31553",15
"67e893bb-536d-3d18-efab-527934f1e37a",10
"67e90257-dbdc-5d0e-3d34-52ceddc8a83b",10
"67e91203-4d75-c980-f926-527bd1a56da8",10
"67eaf478-6169-4bf4-6a6f-513f8993f07c",14
"67eb3f45-63dc-45ad-0ce3-50af4287d386",45
"67eda1ac-b6bd-62dc-2190-50c24b80b3d6",73
"67f04693-dfe9-fe54-bf75-51b5c38973d3",46
"67f0bc7f-cd67-1e04-9810-52653d398901",10
"67f0fbd6-7c75-cbc9-2be1-51ee3b1335d1",35
"67f177c5-e73c-630d-008f-51b58b329b13",12
"67f262a4-8f56-3c73-4a2c-5278e249c02b",10
"67f27b6c-c42f-1f0b-a6f6-5294ac1485f3",10
"67f7815e-e6b0-f3d1-97df-51a732f5040e",15
"67f7c66d-b374-ef02-70a4-512e66e840e0",123457
"67fc5d1b-eae8-0712-a8b1-52c57c359f08",10
"67fc9fe5-2c07-ec4d-31d7-52a0b6245299",10
"67feb3b4-8f64-7d7f-f15e-529f6bc7d0d0",10
"67ff7359-e90e-e151-21cd-50eb29c1332d",86
"6801029f-05ed-8bd7-26a7-52553ca10200",10
"68021737-c4e2-f74a-bf8b-51b092d86a79",57
"6805639a-f7b3-4242-e778-52af0d0a0d8a",10
"68070a86-1dc1-c319-9668-527939188011",10
"68085190-a901-e50e-d704-5241cad08058",10
"6809069d-d349-940d-854f-52a1a5677e47",10
"6809dc6e-8239-372b-533b-50e4922430f2",37
"6809ed9e-e2cc-1229-6f36-51ff7756922a",24
"680b25b5-3516-de2d-0ef9-52a9ecaf8198",10
"680b4e28-d7ad-1ec5-f4a4-52b873880043",10
"680bc53b-4bd5-690f-7ac1-52583aea58b1",10
"680ccdc9-a029-33d9-368f-528107133e64",10
"680d727e-1633-43af-f27a-518015641849",14
"680e0055-8259-823e-b915-526525369182",10
"680ff43f-4287-66b5-5444-51cc4c7fbb4a",67
"68116d2d-c46c-cd71-63f5-5280e7b2ef94",10
"6812a427-9501-3696-1dc6-5193ba0b447e",18
"6813e2ae-17c7-e2e0-b432-5267881d4700",10
"68147ffc-50f7-67c4-0d93-52cead348653",10
"6814ff65-8ecb-5e8d-55ad-5257b9191a94",10
"68170005-1868-a49c-8142-51c176caa834",14
"68173e24-0de8-5a94-cab2-52d91eb4a43b",10
"681750cb-7886-229f-9cb5-52454051ddaa",10
"681aaee3-8371-4020-072b-50d4c0b19632",45
"681ba69d-2579-7c67-7af8-51ca9f97926c",48
"681e169d-1312-5b02-3bdf-529f6cb41773",10
"681ee04d-c0f2-e93c-37dd-5294d5a95efb",10
"68216a97-c34c-5f8c-6528-5245c6974a3f",10
"6821a000-0f03-66c7-30ae-525828337f35",10
"68221149-db01-1d9f-84f3-5193b7f3bc9f",41
"6823c32b-c6e1-548c-abc8-52a1f0c3439c",10
"68265174-01cd-c28e-a948-516ff9694a69",51
"6826aad5-586e-1e40-522e-51fb8a1e8300",67
"68286d8c-e672-a9a3-12ac-52430240d39f",10
"6829d761-f4e2-5ff2-aed3-52a754cdc0e4",10
"682adb5c-19f8-2b75-94f4-510193f057b9",13
"682b1758-7715-af2b-12fc-5249a784b23c",10
"682babd4-936a-2774-389e-5193baa11808",58
"682d2faf-3b80-6550-8f39-51d524bddd32",17
"682d3f52-c29e-ed48-2da5-51cdaf08853e",147
"682e38f6-08ef-4708-c1a5-52cbf5195baa",10
"683001f5-fbc8-aa98-6ac6-52669cf6ee6d",10
"6830560f-33f8-d966-7efc-52ab48a61990",10
"68328861-5c34-d2a7-0f50-52711714eefa",10
"6834c4db-42b6-1ad7-cf81-5154fed55fc6",47
"68363f2b-1c81-3698-d84c-52664fbd61b2",10
"68378f76-39a5-d83f-d555-5257ab2b6d00",10
"68380656-b972-f6eb-7dc2-52ce9a26fc9c",10
"6838532e-09d2-3e92-1ce8-51a746f000bb",41
"6838b353-76dc-23b3-4c6d-527a54762e83",10
"683a0316-ac23-9bdd-9cae-52a714e3ba11",10
"683bd715-3009-a9a6-df2b-50aa775f840c",84
"68403401-98ed-3bab-6941-51252c669b98",67
"684082e6-d3a2-3af0-1060-527bc1864d27",10
"6840b0bd-2eea-5363-37e6-523c60bda971",10
"6843074e-1987-356b-4561-524994227b36",10
"6844e054-669d-fc1a-e741-51e915e4917b",64
"6844e259-a479-dd15-ee47-528a1364d73a",10
"6848561b-d9f5-ae8b-facb-52d3f70119fa",10
"6848bac0-09af-8227-281d-5268ed94da0f",10
"684a4bb1-559f-2f31-3213-529e06eebe2d",10
"684b5932-fc60-af30-bf6b-526e970cf706",10
"684bd440-f3ec-7b85-f803-52a0bafbad4a",10
"684bd6d0-d2f3-2ba9-afb1-51adec8e9dc4",415
"684ff648-29fd-32ff-1732-52a7463a2f44",10
"68506466-6db6-1ee2-c438-528e1264003c",10
"685099d6-069a-2d76-b51e-52a74569fd7e",10
"68519b33-0a30-a884-f4ff-51540ada2340",167
"6856043f-9083-64b0-10f6-528511db8e12",10
"6856654b-7c3c-a173-7cec-528b802a3704",10
"6856b4bc-0762-2d9c-840d-52850a43ae98",10
"6857be85-26d3-ad77-6478-52934f88fa17",10
"68589b2e-44b8-57f1-7db3-52a0a3c492c9",10
"6858fac2-78a5-2258-05ca-51d2d92054cd",46
"685a6941-c012-ebbb-e662-526fa627c0bc",10
"685bb6e1-4bd2-f0dc-ab74-52a5b32becc7",10
"685d9df8-794b-5e23-d720-512fb72864b8",43
"685da765-6708-62c7-6f27-523c624e7ebf",10
"685dcb10-3756-8164-aaa4-50aa77ddc196",426
"685eec16-a842-fcfd-3a2c-52b058be1ad1","x2"
"685fcd77-a6a5-095d-f2fb-51da988c90d3",84
"68620410-59cb-1832-c9fb-52cedf82142c",10
"6864cc22-266e-fecf-16ad-520a50e8c484",175
"6865aa35-e11a-caa1-8958-516d2af14a7b",25
"6865ac6c-98cf-53f1-0f7b-51e64f94f0b5",1267
"68660a22-7244-a265-5665-51ecdfd9c2a0",14
"68682de2-c926-1922-efb1-51f91f867b77",16
"68689851-45bf-ab52-0227-52caad0071ee",10
"68691229-e893-b22b-0acf-525fd880bb2a",10
"686c45a7-87a9-b577-facb-529723122da8","x2"
"686e7b8a-a403-1bf5-af30-52d569281df8",10
"68704cd1-e648-1787-0b40-525808251c0b",10
"6872d79c-9fd0-3e1f-c145-523c7dadc5e6",10
"6873061d-f733-39bd-d56b-513e38ad1bbc",67
"68730dbb-0b62-b6d2-00b8-528b7c84daeb",10
"687368bd-f417-f582-8db7-526696d0ca72",10
"6873ea5e-092c-7189-c0e8-52a89502af8f",10
"6874c485-11af-aa2e-52f5-5102e4f46b98",67
"6875c2ad-bf08-f183-0d22-5284d453b51f",10
"68778060-d2f1-2d5b-f6c5-52714671e6c2",10
"68780640-47da-b61d-d979-52a89e28e2c3",10
"687a978a-67b0-4b2c-2a6b-51cc3e6a0d3e",54
"687af5f3-ee14-d195-da05-52c16d51e218",10
"687b6264-8496-53da-0f3a-525d381fca33",10
"687c37dd-2997-41eb-65c5-50edcc85141b",24
"687d1f4d-2305-3f4d-ff50-5286240a8229",10
"6880916e-f239-c585-b490-525fab9f6653",10
"688432ea-94c1-e175-8caf-52446d36cecb",10
"6885598a-e8c3-2b38-3760-5298d14c1d82",10
"6886faf6-de15-f856-2574-515bd5c09d02",14
"68876b87-9a92-f9f6-4bd7-5277a2061937",10
"6888254e-6f2c-6b67-64cc-525c0805f718",10
"68897a61-8d45-4e24-7e3f-5154a150085e",16
"688aa014-82bb-0cb7-8981-52a5a84b97ee",10
"688f2b79-3403-f744-8432-52d56b64ffe6",10
"688f652f-1714-a2ae-0423-528235429354",10
"688f9917-d35b-8193-f51b-51252b07ee40",67
"6891693b-0a8c-91fd-d421-513a4306b8ab",47
"68920e36-0881-59b8-5792-52a70c5997d8",10
"68924973-3709-f0d5-62ea-518a13131e94",57
"6893bf49-fa1e-ba99-229e-52af2c19bef7",10
"68963ec3-f6f2-b9b7-922f-52cacd4a5286",10
"68975bb2-9fd0-b1ad-5b5b-52c5320b9041",10
"6897ce8f-26f2-a66c-87a5-52b8733e4abb",10
"689b6057-4208-7a77-70d8-52a5f57db020",10
"689ce32a-db83-89e3-0e69-50aa77c9c9a5",347
"689fdf95-8eb0-1cea-e5bf-527bb741cea9",10
"689fe737-45df-7d43-6046-51f67c92f23a",157
"68a37f8e-c944-d25f-c308-518d60066498",57
"68a4687b-952e-6142-2e4d-5280c16aa989",10
"68a67372-35f1-c367-de01-52a05043a20b",10
"68a87b37-ebf0-ef0e-3cb4-5283bc87efcc",10
"68a97b4c-fbd5-c165-d651-516ecdd219a4",14
"68abe331-baa8-22e8-dc6c-52d68cf9ae58",10
"68abe5c6-4060-d17b-2512-51252b2dffe1",24
"68ac09b7-28f0-2a41-50ce-518409e19a47",15
"68ac321e-017f-9729-0994-5266732cc03c",10
"68acd4b8-759b-9236-a159-5280e74b24a1",10
"68af24b0-e7e8-5a02-2010-52b2accd9a77",10
"68b1083c-1708-3bca-bd5b-528a4c9e311e",10
"68b121eb-f87d-1308-ce41-52b1d2123c6a",10
"68b28512-6ac5-691b-840d-51a3c97f7729",34
"68b33091-8041-0e7e-ece8-50f9aaa0f5d5",81
"68b4e026-d7ca-d56c-e1bb-51c3119296cb",17
"68b534d8-03fe-6a6c-5eb0-511bf1df6d8b",67
"68b56277-9391-42e1-3f62-528dc6f11338",10
"68b7568d-ef15-78ed-790d-51bf39165983",71
"68b78815-6131-4c31-aac0-50aa7290222c",13
"68b80542-213e-1223-e8b8-52724e3de125",10
"68c0d773-2c6a-183f-8e2c-51d5831ffbb9",15
"68c2279f-5a27-245a-76ea-52a5f8258f38",10
"68c39c1f-0663-29f7-77f7-526fbddaafb3",10
"68c3e9a8-c4c7-7155-8dff-5140dbe24432",36
"68c52fb1-bb0f-74a9-5bee-51540fac543b",14
"68c569de-cd6e-3021-07f8-5193bdcbb4c1",37
"68c68ec4-6e52-f346-d683-52a5b14bac7d",96
"68c785a3-b8d8-c2e7-35ef-52793b059781",10
"68c8506c-16b9-5c33-3f88-52cbf0a06d18",10
"68c8dc8b-3e22-0178-ea70-52cadf05979e",10
"68c8f87d-c4f4-a362-02d5-52a8a1f6f8c0",10
"68c91952-2d4f-f841-01ef-51c31cac04b8",16
"68cc8960-cb5e-60c6-0516-5294c86f072f",10
"68ccc0ce-dd15-2511-4cea-5193c068231a",24
"68cd0fc0-b0e6-d7cf-4af6-52667d3b7f31",10
"68cee007-a3a0-79a3-5ddb-50af427f31af",48
"68d1ff32-b569-170e-ce58-5241ac926271",10
"68d283b8-cc0c-f77f-c7aa-50e4929a1a71",18
"68d2e3a1-46e8-28fc-2d6a-51b6dcf5f25e","x1"
"68d4b162-98c8-5edd-30e0-51a66cb6ba9e",43
"68d83de2-5a73-9fc2-dd1d-5273ec7b902e",10
"68db0793-42f5-b043-3d67-51eff2b11aa5","x1"
"68db52b5-51b9-6ca1-3caa-52c6dbc11a9f",10
"68dee092-eb46-b74d-9c82-52cfe46e606b",10
"68e0b0ba-b150-6e29-cbed-51653bce5505",16
"68e10f8b-c1fa-0cfd-fcbd-52946c3d3f99",10
"68e235bd-a1a0-e5aa-f0e4-50be5638dea2",34
"68e36477-3b2e-bfbc-f819-5298ce733a30",10
"68e48475-e03a-4581-1a37-51a127d9140f",67
"68e697f0-ab60-2535-2b5a-52cbf9825c6e",10
"68e73c30-822e-fd19-7b91-5245ab121fd7",10
"68e9035a-3507-b0dd-8820-52a209146ece",10
"68ea97bb-057a-83b9-83f5-5163ff18e432",15
"68eae756-84d4-a7ab-2b0f-52690803e119",10
"68ee0485-c11b-63b6-1460-517acf50a087",36
"68eeb6ec-284e-af01-0bcc-51ee884be4fb",75
"68eec722-2731-5e77-7d49-52728934ce53",10
"68ef0b8b-f03f-2d56-49ea-52821bd077d4",10
"68ef6a16-caf7-3fb8-90bd-526ea2a89eee",10
"68f0a4b2-1ba0-d9d6-8c6d-526fe38c8fa4",10
"68f0aee0-07c5-ca3b-c894-52cd80a4a0c3",10
"68f16e75-512f-67de-af23-52bdab66e238",10
"68f1d36c-5613-aaf5-da1c-50aa6e2af218",45
"68f357c0-dfac-f8a8-536d-51ef934b20c2",51
"68f61f82-54bd-ecbb-51f6-524e82ab6589",10
"68fa06eb-7ba2-cbb1-b2ed-52cc36b871a2",10
"68fc6250-6d53-94a3-f658-5285097c468d",10
"68fdef66-7c8d-6e03-098c-529f27b596dd",10
"6902a831-751d-2662-da12-5115594537f3",14
"6902b8ea-3a1e-67f1-3206-529f40b00d93",10
"6903dc71-48fa-ed2a-31cc-515da5421fa9",67
"69049f75-1491-2e08-d8af-50aa6ee67dcc",36
"69089250-e741-e1a2-c205-52727b1e0a56",10
"6908e049-03ba-5496-b945-52a213d83de3",10
"69093665-ca6e-1c64-4e3f-51f00b337d00",17
"6909451e-5885-ab96-8ec9-528b756e6362",10
"69095677-06fb-5f99-6a8a-52cd54d938d3",10
"690b2d4b-f060-b07f-9b85-5267cfae9833",10
"690c513c-5c66-2984-7b63-50b51c8dd094",47
"690e1871-ad16-f1ad-fb0f-52963020b4a3",10
"69103f35-7b20-5deb-0beb-51dbed711b18",84
"6910ac71-d9da-d3e2-b8eb-52c5aa57e92f",10
"6910fa16-4766-a92d-23ff-51252c100118",145
"69127d2c-203c-7ba3-4f37-52c1c009d7f7",10
"69128235-8565-c2c0-9cf0-5256d561e1aa",10
"6915adf5-b194-f547-4e69-52656bd90296",10
"6915ff1e-0a47-67f6-0cad-5242e4144f16",10
"6916327b-74ed-9987-aaa9-52822a5799d9",10
"691cf71c-4357-5065-fec6-524add46f520",10
"691eb4ef-7a33-8c0d-fb78-526e7c182ec1",10
"691f7436-d705-194a-5fe1-51e39ead45ce",57
"6927e7c3-0164-9273-18c3-515503cbbf15",17
"692c81ec-58d8-eb55-d27c-5256a9634de7",10
"692ec649-fd9f-4f91-aa86-51dd2d201b8e",17
"692f5ea3-c2e7-5e9f-885d-51d5247d4ea7",67
"6932dfea-34a7-8160-f0f0-52937931b4a1",10
"6934f12c-b8ac-571a-5507-51642c0d462d",57
"69354569-4078-ff56-0da4-5273b2a19ac4",10
"6935ee7e-b2d1-7bdf-2052-51dfd0e9a8c9",67
"69371255-4568-39ae-d426-52c6ee280611",10
